Method,Moves,Time
"$w=32$, $d=5$",19.0,0.006231069564819336
"$w=32$, $d=5$",17.0,0.005226850509643555
"$w=32$, $d=5$",17.0,0.007919073104858398
"$w=32$, $d=5$",16.0,0.007197141647338867
"$w=32$, $d=5$",15.0,0.005437374114990234
"$w=32$, $d=5$",17.0,0.008028030395507812
"$w=32$, $d=5$",18.0,0.010110139846801758
"$w=32$, $d=5$",18.0,0.008265018463134766
"$w=32$, $d=5$",13.0,0.007994890213012695
"$w=32$, $d=5$",18.0,0.005667686462402344
"$w=32$, $d=5$",19.0,0.009012937545776367
"$w=32$, $d=5$",17.0,0.00840902328491211
"$w=32$, $d=5$",16.0,0.005913257598876953
"$w=32$, $d=5$",18.0,0.006741762161254883
"$w=32$, $d=5$",19.0,0.010895729064941406
"$w=32$, $d=5$",19.0,0.010501861572265625
"$w=32$, $d=5$",15.0,0.007894039154052734
"$w=32$, $d=5$",18.0,0.005986928939819336
"$w=32$, $d=5$",17.0,0.010085821151733398
"$w=32$, $d=5$",18.0,0.006672859191894531
"$w=32$, $d=5$",18.0,0.0066318511962890625
"$w=32$, $d=5$",17.0,0.0050258636474609375
"$w=32$, $d=5$",16.0,0.008784294128417969
"$w=32$, $d=5$",18.0,0.007714986801147461
"$w=32$, $d=5$",16.0,0.004861116409301758
"$w=32$, $d=5$",19.0,0.006836891174316406
"$w=32$, $d=5$",17.0,0.00500798225402832
"$w=32$, $d=5$",18.0,0.007236003875732422
"$w=32$, $d=5$",17.0,0.005341291427612305
"$w=32$, $d=5$",19.0,0.007500171661376953
"$w=32$, $d=5$",16.0,0.007517337799072266
"$w=32$, $d=5$",14.0,0.018609046936035156
"$w=32$, $d=5$",17.0,0.008544921875
"$w=32$, $d=5$",16.0,0.007419109344482422
"$w=32$, $d=5$",15.0,0.007280111312866211
"$w=32$, $d=5$",19.0,0.008189916610717773
"$w=32$, $d=5$",17.0,0.011445999145507812
"$w=32$, $d=5$",17.0,0.005575895309448242
"$w=32$, $d=5$",16.0,0.008094072341918945
"$w=32$, $d=5$",15.0,0.005952119827270508
"$w=32$, $d=5$",16.0,0.0048220157623291016
"$w=32$, $d=5$",17.0,0.005063295364379883
"$w=32$, $d=5$",12.0,0.003560304641723633
"$w=32$, $d=5$",14.0,0.00739288330078125
"$w=32$, $d=5$",17.0,0.007600069046020508
"$w=32$, $d=5$",18.0,0.005890846252441406
"$w=32$, $d=5$",17.0,0.0061168670654296875
"$w=32$, $d=5$",17.0,0.005061149597167969
"$w=32$, $d=5$",19.0,0.007606983184814453
"$w=32$, $d=5$",15.0,0.005532979965209961
"$w=32$, $d=5$",16.0,0.009140968322753906
"$w=32$, $d=5$",19.0,0.005787849426269531
"$w=32$, $d=5$",17.0,0.005064964294433594
"$w=32$, $d=5$",19.0,0.005669116973876953
"$w=32$, $d=5$",19.0,0.006966829299926758
"$w=32$, $d=5$",16.0,0.0056917667388916016
"$w=32$, $d=5$",15.0,0.004420757293701172
"$w=32$, $d=5$",17.0,0.005543947219848633
"$w=32$, $d=5$",19.0,0.00746607780456543
"$w=32$, $d=5$",15.0,0.005242109298706055
"$w=32$, $d=5$",19.0,0.005623817443847656
"$w=32$, $d=5$",17.0,0.004996299743652344
"$w=32$, $d=5$",15.0,0.0044138431549072266
"$w=32$, $d=5$",16.0,0.004666805267333984
"$w=32$, $d=5$",16.0,0.004659891128540039
"$w=32$, $d=5$",18.0,0.006790876388549805
"$w=32$, $d=5$",17.0,0.005041837692260742
"$w=32$, $d=5$",16.0,0.004728794097900391
"$w=32$, $d=5$",17.0,0.0049779415130615234
"$w=32$, $d=5$",15.0,0.005776882171630859
"$w=32$, $d=5$",16.0,0.005759239196777344
"$w=32$, $d=5$",15.0,0.004549980163574219
"$w=32$, $d=5$",15.0,0.004681825637817383
"$w=32$, $d=5$",15.0,0.00443720817565918
"$w=32$, $d=5$",13.0,0.003982067108154297
"$w=32$, $d=5$",15.0,0.005410194396972656
"$w=32$, $d=5$",15.0,0.0043811798095703125
"$w=32$, $d=5$",14.0,0.005583763122558594
"$w=32$, $d=5$",15.0,0.0061838626861572266
"$w=32$, $d=5$",19.0,0.008692264556884766
"$w=32$, $d=5$",16.0,0.005548000335693359
"$w=32$, $d=5$",19.0,0.0068721771240234375
"$w=32$, $d=5$",16.0,0.004667758941650391
"$w=32$, $d=5$",14.0,0.004206180572509766
"$w=32$, $d=5$",15.0,0.004415035247802734
"$w=32$, $d=5$",17.0,0.006138324737548828
"$w=32$, $d=5$",18.0,0.0068950653076171875
"$w=32$, $d=5$",16.0,0.009109020233154297
"$w=32$, $d=5$",16.0,0.007850885391235352
"$w=32$, $d=5$",20.0,0.0058748722076416016
"$w=32$, $d=5$",18.0,0.0065538883209228516
"$w=32$, $d=5$",15.0,0.005436897277832031
"$w=32$, $d=5$",18.0,0.01019287109375
"$w=32$, $d=5$",18.0,0.008022069931030273
"$w=32$, $d=5$",15.0,0.00442194938659668
"$w=32$, $d=5$",14.0,0.005543947219848633
"$w=32$, $d=5$",18.0,0.005246877670288086
"$w=32$, $d=5$",16.0,0.008952140808105469
"$w=32$, $d=5$",12.0,0.0036020278930664062
"$w=32$, $d=5$",17.0,0.004960060119628906
"$w=32$, $d=5$",16.0,0.00745701789855957
"$w=32$, $d=5$",18.0,0.005349159240722656
"$w=32$, $d=5$",15.0,0.004349946975708008
"$w=32$, $d=5$",17.0,0.006418943405151367
"$w=32$, $d=5$",17.0,0.0077571868896484375
"$w=32$, $d=5$",16.0,0.004940032958984375
"$w=32$, $d=5$",16.0,0.009179353713989258
"$w=32$, $d=5$",13.0,0.0038459300994873047
"$w=32$, $d=5$",20.0,0.008085966110229492
"$w=32$, $d=5$",20.0,0.007280826568603516
"$w=32$, $d=5$",18.0,0.006660938262939453
"$w=32$, $d=5$",18.0,0.005262136459350586
"$w=32$, $d=5$",17.0,0.005364894866943359
"$w=32$, $d=5$",19.0,0.0069277286529541016
"$w=32$, $d=5$",17.0,0.005010843276977539
"$w=32$, $d=5$",13.0,0.0038301944732666016
"$w=32$, $d=5$",16.0,0.005839109420776367
