method,board,time,moves,beam_width
w32d5,162,10.318934202194214,14,128
w32d10,162,0.2187728881835937,16,1
w32d10,162,0.3961250782012939,16,2
w32d10,162,0.6212599277496338,14,4
w32d10,162,1.312633037567139,14,8
w32d10,162,2.5636322498321533,14,16
w32d10,162,4.783357858657837,14,32
w32d10,162,9.99487018585205,14,64
w32d10,162,20.621105194091797,14,128
w64d5,162,0.1704299449920654,15,1
w64d5,162,0.395967960357666,15,2
w64d5,162,0.4994549751281738,15,4
w64d5,162,1.1778340339660645,15,8
w64d5,162,2.469078063964844,15,16
w64d5,162,4.42717981338501,14,32
w64d5,162,8.581480979919434,14,64
w64d5,162,15.70424485206604,14,128
w64d10,162,0.2914178371429443,15,1
w64d10,162,0.4570100307464599,15,2
w64d10,162,0.8708102703094482,15,4
w64d10,162,1.9133269786834717,14,8
w64d10,162,3.749105930328369,14,16
w64d10,162,7.509972095489502,14,32
w64d10,162,14.857217073440552,14,64
w32d5,163,0.1025950908660888,14,1
w32d5,163,0.1811647415161132,13,2
w32d5,163,0.3286960124969482,13,4
w32d5,163,0.7018470764160156,13,8
w32d5,163,1.3813180923461914,13,16
w32d5,163,2.496160984039306,13,32
w32d5,163,4.762518882751465,13,64
w32d5,163,8.532613039016724,13,128
w32d5,163,17.243016004562378,13,256
w32d10,163,0.1805090904235839,14,1
w32d10,163,0.2727298736572265,13,2
w32d10,163,0.6452319622039795,13,4
w32d10,163,1.195190668106079,13,8
w32d10,163,2.318947076797486,13,16
w32d10,163,4.527405023574829,13,32
w32d10,163,8.855863094329834,13,64
w32d10,163,16.83904504776001,13,128
w64d5,163,0.1172480583190918,14,1
w64d5,163,0.237152099609375,14,2
w64d5,163,0.6165618896484375,14,4
w64d5,163,1.0609807968139648,14,8
w64d5,163,2.0958521366119385,14,16
w64d5,163,4.4297919273376465,14,32
w64d5,163,8.137882232666016,14,64
w64d5,163,14.167035102844238,14,128
w64d10,163,0.3591690063476562,16,1
w64d10,163,0.5083160400390625,16,2
w64d10,163,1.0467047691345217,16,4
w64d10,163,1.9926836490631104,16,8
w64d10,163,3.339948892593384,13,16
w64d10,163,7.061629056930542,13,32
w64d10,163,13.340151071548462,13,64
w32d5,164,0.1068549156188964,13,1
w32d5,164,0.1922948360443115,13,2
w32d5,164,0.3259780406951904,13,4
w32d5,164,0.6982989311218262,13,8
w32d5,164,1.261264085769653,13,16
w32d5,164,2.6553919315338135,13,32
w32d5,164,4.696674823760986,13,64
w32d5,164,8.045641899108887,13,128
w32d5,164,18.054044723510746,13,256
w32d10,164,0.2079329490661621,14,1
w32d10,164,0.4014837741851806,14,2
w32d10,164,0.6128189563751221,14,4
w32d10,164,1.178096055984497,14,8
w32d10,164,1.9626328945159912,13,16
w32d10,164,4.350389003753662,13,32
w32d10,164,8.192941188812256,13,64
w32d10,164,15.88638186454773,12,128
w64d5,164,0.1355609893798828,13,1
w64d5,164,0.1566729545593261,13,2
w64d5,164,0.3833568096160888,13,4
w64d5,164,0.7069277763366699,13,8
w64d5,164,1.4487419128417969,13,16
w64d5,164,3.301941156387329,13,32
w64d5,164,6.36389422416687,13,64
w64d5,164,12.217495918273926,13,128
w64d10,164,0.2830350399017334,13,1
w64d10,164,0.3933022022247314,13,2
w64d10,164,0.7025539875030518,13,4
w64d10,164,1.531597137451172,13,8
w64d10,164,3.6090950965881343,13,16
w64d10,164,5.799475908279419,13,32
w64d10,164,11.308495998382568,13,64
w32d5,165,0.0892889499664306,13,1
w32d5,165,0.1500289440155029,13,2
w32d5,165,0.2985529899597168,13,4
w32d5,165,0.5343873500823975,13,8
w32d5,165,0.9802401065826416,12,16
w32d5,165,2.2841367721557617,12,32
w32d5,165,4.087699890136719,12,64
w32d5,165,8.262736082077026,12,128
w32d5,165,13.794497966766356,12,256
w32d10,165,0.1332879066467285,13,1
w32d10,165,0.2326769828796386,13,2
w32d10,165,0.4428329467773437,13,4
w32d10,165,0.9129698276519777,13,8
w32d10,165,1.9756531715393064,13,16
w32d10,165,3.919743061065674,13,32
w32d10,165,7.424528121948242,13,64
w32d10,165,14.951092958450316,13,128
w64d5,165,0.094606876373291,13,1
w64d5,165,0.1684701442718505,13,2
w64d5,165,0.3320028781890869,13,4
w64d5,165,0.7280929088592529,13,8
w64d5,165,1.6551527976989746,13,16
w64d5,165,2.511808156967163,12,32
w64d5,165,5.640411138534546,12,64
w64d5,165,10.965898990631104,12,128
w64d10,165,0.2501387596130371,13,1
w64d10,165,0.4262592792510986,13,2
w64d10,165,0.886829137802124,13,4
w64d10,165,1.736729860305786,13,8
w64d10,165,3.4529998302459717,13,16
w64d10,165,6.985062122344971,13,32
w64d10,165,13.058568954467772,13,64
w32d5,166,0.1509392261505127,16,1
w32d5,166,0.2404017448425293,16,2
w32d5,166,0.5450620651245117,15,4
w32d5,166,0.8721210956573486,15,8
w32d5,166,1.8368027210235596,15,16
w32d5,166,3.528402805328369,15,32
w32d5,166,6.800371885299683,15,64
w32d5,166,11.785763025283812,14,128
w32d10,166,0.223707914352417,16,1
w32d10,166,0.5295696258544922,16,2
w32d10,166,0.9064598083496094,16,4
w32d10,166,1.6590611934661863,15,8
w32d10,166,3.817990064620972,15,16
w32d10,166,6.924393892288208,15,32
w32d10,166,12.779224634170532,14,64
w64d5,166,0.1911292076110839,16,1
w64d5,166,0.3576421737670898,16,2
w64d5,166,0.6429312229156494,16,4
w64d5,166,1.2602870464324951,16,8
w64d5,166,2.473078966140747,15,16
w64d5,166,4.19504714012146,15,32
w64d5,166,8.321650981903076,15,64
w64d5,166,16.766172885894775,15,128
w64d10,166,0.3103659152984619,16,1
w64d10,166,0.5460999011993408,16,2
w64d10,166,1.2706639766693115,16,4
w64d10,166,2.2656760215759277,16,8
w64d10,166,3.9451260566711426,15,16
w64d10,166,8.631786823272705,15,32
w64d10,166,16.658267736434937,15,64
w32d5,167,0.1527099609375,17,1
w32d5,167,0.2885267734527588,17,2
w32d5,167,0.5136890411376953,16,4
w32d5,167,1.0953547954559326,16,8
w32d5,167,2.2365987300872803,15,16
w32d5,167,3.621183872222901,14,32
w32d5,167,6.014235019683838,14,64
w32d5,167,11.699953079223633,14,128
w32d10,167,0.2259712219238281,15,1
w32d10,167,0.4283192157745361,15,2
w32d10,167,0.7088420391082764,15,4
w32d10,167,1.5320477485656738,14,8
w32d10,167,2.9124667644500732,14,16
w32d10,167,5.743603229522705,14,32
w32d10,167,10.96305799484253,14,64
w64d5,167,0.2238867282867431,16,1
w64d5,167,0.4265730381011963,16,2
w64d5,167,0.7492480278015137,16,4
w64d5,167,1.58406400680542,16,8
w64d5,167,2.655604839324951,15,16
w64d5,167,5.086176633834839,15,32
w64d5,167,10.36327600479126,15,64
w64d10,167,0.4473562240600586,15,1
w64d10,167,0.7745530605316162,15,2
w64d10,167,1.6135013103485107,15,4
w64d10,167,2.971519947052002,15,8
w64d10,167,5.664705038070679,15,16
w64d10,167,11.46318793296814,15,32
w32d5,168,0.1418941020965576,14,1
w32d5,168,0.2544310092926025,14,2
w32d5,168,0.4278478622436523,15,4
w32d5,168,0.8471560478210449,15,8
w32d5,168,1.56872296333313,14,16
w32d5,168,3.1652731895446777,14,32
w32d5,168,5.751774072647095,13,64
w32d5,168,10.295078039169312,13,128
w32d10,168,0.1854579448699951,13,1
w32d10,168,0.3592689037322998,13,2
w32d10,168,0.6141138076782227,13,4
w32d10,168,1.2136509418487549,13,8
w32d10,168,2.5254478454589844,13,16
w32d10,168,4.8746702671051025,13,32
w32d10,168,9.286529064178469,13,64
w32d10,168,18.30634808540344,13,128
w64d5,168,0.1636192798614502,17,1
w64d5,168,0.2696712017059326,14,2
w64d5,168,0.5128622055053711,14,4
w64d5,168,1.0329768657684326,14,8
w64d5,168,1.7559030055999756,13,16
w64d5,168,3.588243007659912,13,32
w64d5,168,7.015822887420654,13,64
w64d5,168,14.153143644332886,13,128
w64d10,168,0.2999958992004394,15,1
w64d10,168,0.5199449062347412,14,2
w64d10,168,0.9576201438903807,14,4
w64d10,168,1.852252960205078,14,8
w64d10,168,3.4595980644226074,14,16
w64d10,168,7.229994058609009,14,32
w64d10,168,12.996177911758425,14,64
w32d5,169,0.1052370071411132,15,1
w32d5,169,0.2328965663909912,16,2
w32d5,169,0.3766717910766601,15,4
w32d5,169,0.9757411479949952,15,8
w32d5,169,1.4930071830749512,15,16
w32d5,169,2.909032106399536,15,32
w32d5,169,5.094314813613892,14,64
w32d5,169,9.505846977233888,14,128
w32d5,169,21.194716930389404,14,256
w32d10,169,0.2179489135742187,17,1
w32d10,169,0.5719497203826904,17,2
w32d10,169,0.8609089851379395,16,4
w32d10,169,1.7813270092010498,16,8
w32d10,169,3.1778359413146973,15,16
w32d10,169,6.732542037963867,14,32
w32d10,169,10.902708768844604,14,64
w64d5,169,0.3298492431640625,14,1
w64d5,169,0.2403078079223632,14,2
w64d5,169,0.4826240539550781,14,4
w64d5,169,1.080843210220337,14,8
w64d5,169,2.024894952774048,14,16
w64d5,169,3.909213066101074,14,32
w64d5,169,7.148193120956421,14,64
w64d5,169,13.467950820922852,14,128
w64d10,169,0.2804510593414306,16,1
w64d10,169,0.5850601196289062,16,2
w64d10,169,0.9901952743530272,16,4
w64d10,169,1.971954345703125,15,8
w64d10,169,3.82788610458374,13,16
w64d10,169,6.9687340259552,13,32
w64d10,169,14.543997049331663,13,64
w32d5,170,0.0895202159881591,13,1
w32d5,170,0.1594538688659668,13,2
w32d5,170,0.3160877227783203,13,4
w32d5,170,0.5487799644470215,13,8
w32d5,170,1.1098260879516602,13,16
w32d5,170,2.296059846878052,13,32
w32d5,170,4.240185976028442,13,64
w32d5,170,8.12525486946106,13,128
w32d5,170,19.81535792350769,13,256
w32d10,170,0.1521070003509521,13,1
w32d10,170,0.8250138759613037,13,2
w32d10,170,0.6366989612579346,13,4
w32d10,170,1.2072970867156982,13,8
w32d10,170,2.469707727432251,13,16
w32d10,170,4.093663930892944,13,32
w32d10,170,7.946025133132935,13,64
w32d10,170,14.061864852905272,13,128
w64d5,170,0.1134500503540039,13,1
w64d5,170,0.2033021450042724,13,2
w64d5,170,0.4434919357299804,13,4
w64d5,170,0.7105278968811035,13,8
w64d5,170,1.6616241931915283,13,16
w64d5,170,3.322383165359497,13,32
w64d5,170,6.310924053192139,13,64
w64d5,170,11.999415159225464,13,128
w64d10,170,0.1743490695953369,13,1
w64d10,170,0.3824090957641601,13,2
w64d10,170,0.8324999809265137,13,4
w64d10,170,1.559035062789917,13,8
w64d10,170,3.240715980529785,13,16
w64d10,170,6.241692781448364,13,32
w64d10,170,10.811810731887816,13,64
w32d5,171,0.1213812828063964,15,1
w32d5,171,0.2157919406890869,15,2
w32d5,171,0.377842903137207,15,4
w32d5,171,0.653717041015625,14,8
w32d5,171,1.427359104156494,14,16
w32d5,171,2.856937885284424,14,32
w32d5,171,5.784145355224609,14,64
w32d5,171,10.907361030578612,14,128
w32d10,171,0.2196121215820312,17,1
w32d10,171,0.3775238990783691,15,2
w32d10,171,0.7021231651306152,15,4
w32d10,171,1.294356107711792,14,8
w32d10,171,2.8567240238189697,14,16
w32d10,171,5.05128812789917,14,32
w32d10,171,8.983016967773438,14,64
w32d10,171,21.19745922088623,14,128
w64d5,171,0.1792371273040771,14,1
w64d5,171,0.3742368221282959,14,2
w64d5,171,0.678657054901123,14,4
w64d5,171,1.3651809692382812,14,8
w64d5,171,2.6341776847839355,14,16
w64d5,171,4.963482856750488,14,32
w64d5,171,9.49432110786438,14,64
w64d5,171,16.162791967391968,14,128
w64d10,171,0.4662058353424072,15,1
w64d10,171,0.6433889865875244,15,2
w64d10,171,1.3462789058685305,15,4
w64d10,171,2.275678873062134,15,8
w64d10,171,4.737020969390869,15,16
w64d10,171,9.888625860214232,15,32
w64d10,171,17.639764308929443,15,64
w32d5,172,0.1372919082641601,14,1
w32d5,172,0.2430081367492675,14,2
w32d5,172,0.5691132545471191,14,4
w32d5,172,1.2146689891815186,15,8
w32d5,172,1.6079952716827393,13,16
w32d5,172,3.56007981300354,13,32
w32d5,172,5.659884929656982,13,64
w32d5,172,10.71758198738098,13,128
w32d10,172,0.1834299564361572,14,1
w32d10,172,0.3677921295166015,14,2
w32d10,172,0.6414368152618408,14,4
w32d10,172,1.11136794090271,13,8
w32d10,172,2.438946008682251,13,16
w32d10,172,4.856355905532837,13,32
w32d10,172,8.737973928451538,13,64
w32d10,172,15.104929208755491,13,128
w64d5,172,0.1768951416015625,13,1
w64d5,172,0.316727876663208,13,2
w64d5,172,0.6067461967468262,13,4
w64d5,172,1.1224820613861084,13,8
w64d5,172,1.9738948345184328,13,16
w64d5,172,4.785225868225098,13,32
w64d5,172,8.224776029586792,13,64
w64d5,172,13.972100973129272,13,128
w64d10,172,0.2845377922058105,15,1
w64d10,172,0.5610458850860596,15,2
w64d10,172,1.1322128772735596,15,4
w64d10,172,2.2507200241088867,15,8
w64d10,172,4.545785903930664,15,16
w64d10,172,6.742945909500122,13,32
w64d10,172,13.667387008666992,13,64
w32d5,173,0.1610121726989746,18,1
w32d5,173,0.3385050296783447,18,2
w32d5,173,0.7209930419921875,18,4
w32d5,173,1.4055888652801514,18,8
w32d5,173,2.4591619968414307,18,16
w32d5,173,4.87429404258728,17,32
w32d5,173,9.394766092300417,16,64
w32d5,173,16.228506088256836,16,128
w32d10,173,0.2851312160491943,19,1
w32d10,173,0.5150871276855469,19,2
w32d10,173,0.9320261478424072,18,4
w32d10,173,1.9008469581604004,18,8
w32d10,173,4.003414869308472,18,16
w32d10,173,7.207000017166138,16,32
w32d10,173,14.78065586090088,16,64
w64d5,173,0.2530469894409179,17,1
w64d5,173,0.4268038272857666,17,2
w64d5,173,0.9258749485015868,17,4
w64d5,173,1.937213897705078,17,8
w64d5,173,3.779299974441528,17,16
w64d5,173,7.697157144546509,16,32
w64d5,173,14.047345161437988,16,64
w64d10,173,0.5168132781982422,18,1
w64d10,173,1.0521810054779053,18,2
w64d10,173,1.8257100582122805,18,4
w64d10,173,3.4218592643737793,18,8
w64d10,173,6.476296901702881,17,16
w64d10,173,12.760674238204956,17,32
w32d5,174,0.1921181678771972,16,1
w32d5,174,0.3358159065246582,16,2
w32d5,174,0.5982367992401123,15,4
w32d5,174,1.2204210758209229,15,8
w32d5,174,1.8552680015563965,14,16
w32d5,174,3.820444822311402,14,32
w32d5,174,7.015140056610107,13,64
w32d5,174,13.715186834335327,13,128
w32d10,174,0.3029203414916992,16,1
w32d10,174,0.5225098133087158,16,2
w32d10,174,0.985980987548828,16,4
w32d10,174,1.6093719005584717,14,8
w32d10,174,2.908928871154785,13,16
w32d10,174,6.385254859924316,14,32
w32d10,174,11.470999002456663,14,64
w64d5,174,0.1614949703216552,14,1
w64d5,174,0.29280686378479,14,2
w64d5,174,0.5324771404266357,14,4
w64d5,174,1.010576248168945,14,8
w64d5,174,2.0407421588897705,14,16
w64d5,174,3.979578256607056,14,32
w64d5,174,8.602816104888916,14,64
w64d5,174,16.38240909576416,14,128
w64d10,174,0.3324141502380371,14,1
w64d10,174,0.6202220916748047,14,2
w64d10,174,1.1503591537475586,14,4
w64d10,174,2.0809781551361084,14,8
w64d10,174,4.494105100631714,15,16
w64d10,174,10.677743196487429,15,32
w32d5,175,0.1152129173278808,14,1
w32d5,175,0.2358169555664062,14,2
w32d5,175,0.42193603515625,14,4
w32d5,175,1.0141918659210205,14,8
w32d5,175,1.782824993133545,14,16
w32d5,175,3.220271110534668,14,32
w32d5,175,5.80449914932251,14,64
w32d5,175,12.139952898025513,14,128
w32d10,175,0.2158660888671875,15,1
w32d10,175,0.5045831203460693,14,2
w32d10,175,0.8400709629058838,14,4
w32d10,175,1.503627061843872,14,8
w32d10,175,3.224066972732544,14,16
w32d10,175,5.825567960739136,14,32
w32d10,175,11.18833613395691,14,64
w64d5,175,0.2217090129852295,14,1
w64d5,175,0.3517351150512695,14,2
w64d5,175,0.523625373840332,14,4
w64d5,175,1.096540927886963,14,8
w64d5,175,2.4768991470336914,14,16
w64d5,175,4.187175750732422,14,32
w64d5,175,7.511957168579102,14,64
w64d5,175,16.988301038742065,15,128
w64d10,175,0.3122849464416504,14,1
w64d10,175,0.4777052402496338,14,2
w64d10,175,1.0518219470977783,14,4
w64d10,175,1.8581531047821045,14,8
w64d10,175,3.473525047302246,14,16
w64d10,175,7.306720972061157,14,32
w64d10,175,12.35841417312622,14,64
w32d5,176,0.1256017684936523,15,1
w32d5,176,0.1788101196289062,14,2
w32d5,176,0.3687539100646972,14,4
w32d5,176,0.6689021587371826,13,8
w32d5,176,1.416898250579834,13,16
w32d5,176,2.6568970680236816,13,32
w32d5,176,4.372441053390503,12,64
w32d5,176,9.366373062133787,11,128
w32d5,176,16.161393880844116,11,256
w32d10,176,0.1583540439605713,13,1
w32d10,176,0.3244168758392334,13,2
w32d10,176,0.5488197803497314,13,4
w32d10,176,0.9823191165924072,11,8
w32d10,176,1.9462289810180664,11,16
w32d10,176,3.9202768802642822,11,32
w32d10,176,7.142129898071289,11,64
w32d10,176,13.592371940612791,11,128
w64d5,176,0.1395027637481689,13,1
w64d5,176,0.245251178741455,13,2
w64d5,176,0.4542641639709472,13,4
w64d5,176,0.7802157402038574,11,8
w64d5,176,1.6601150035858154,11,16
w64d5,176,3.19089412689209,11,32
w64d5,176,5.90141487121582,11,64
w64d5,176,10.950648784637451,11,128
w64d10,176,0.2393388748168945,13,1
w64d10,176,0.5059421062469482,13,2
w64d10,176,0.9793028831481934,13,4
w64d10,176,1.467556715011597,11,8
w64d10,176,2.977191925048828,11,16
w64d10,176,5.9495790004730225,11,32
w64d10,176,10.915771007537842,11,64
w32d5,177,0.1923372745513916,21,1
w32d5,177,0.3167853355407715,19,2
w32d5,177,0.8062939643859863,19,4
w32d5,177,0.9532351493835448,16,8
w32d5,177,1.9368441104888916,16,16
w32d5,177,3.941164016723633,17,32
w32d5,177,6.915070056915283,16,64
w32d5,177,13.322264194488524,16,128
w32d10,177,0.214263916015625,17,1
w32d10,177,0.4169268608093261,17,2
w32d10,177,0.8144729137420654,17,4
w32d10,177,1.7503297328948977,17,8
w32d10,177,3.5145797729492188,17,16
w32d10,177,6.063082695007324,17,32
w32d10,177,10.51791787147522,16,64
w64d5,177,0.1757488250732422,18,1
w64d5,177,0.3587760925292969,18,2
w64d5,177,0.496737003326416,15,4
w64d5,177,1.0079991817474363,15,8
w64d5,177,1.9437370300292969,15,16
w64d5,177,4.034759998321533,15,32
w64d5,177,7.796316862106323,15,64
w64d5,177,13.860528945922852,15,128
w64d10,177,0.2849910259246826,18,1
w64d10,177,0.7462949752807617,18,2
w64d10,177,0.952244997024536,16,4
w64d10,177,1.792527198791504,16,8
w64d10,177,3.990379095077514,16,16
w64d10,177,7.582616090774536,16,32
w64d10,177,14.15410590171814,15,64
w32d5,178,0.0908701419830322,16,1
w32d5,178,0.1918909549713134,19,2
w32d5,178,0.298069953918457,17,4
w32d5,178,0.5771682262420654,17,8
w32d5,178,1.138822078704834,17,16
w32d5,178,2.340920925140381,17,32
w32d5,178,5.120157957077026,17,64
w32d5,178,9.00351071357727,17,128
w32d5,178,17.381330966949463,17,256
w32d10,178,0.1491541862487793,16,1
w32d10,178,0.2903621196746826,16,2
w32d10,178,0.5233058929443359,16,4
w32d10,178,1.051651954650879,16,8
w32d10,178,1.8303380012512207,15,16
w32d10,178,3.726173162460327,15,32
w32d10,178,7.393024921417236,15,64
w32d10,178,13.502382040023804,15,128
w64d5,178,0.1404199600219726,16,1
w64d5,178,0.1984007358551025,14,2
w64d5,178,0.4033281803131103,14,4
w64d5,178,0.769561767578125,14,8
w64d5,178,1.5690748691558838,14,16
w64d5,178,3.102253675460815,14,32
w64d5,178,6.114373207092285,14,64
w64d5,178,12.00690507888794,14,128
w64d10,178,0.2203702926635742,15,1
w64d10,178,0.3832204341888428,15,2
w64d10,178,0.7945148944854736,15,4
w64d10,178,1.6646168231964111,15,8
w64d10,178,2.960453987121582,14,16
w64d10,178,5.6150288581848145,15,32
w64d10,178,10.902626037597656,15,64
w32d5,179,0.0921189785003662,17,1
w32d5,179,0.1845767498016357,17,2
w32d5,179,0.4400482177734375,17,4
w32d5,179,0.5478432178497314,14,8
w32d5,179,1.0792489051818848,14,16
w32d5,179,2.1072211265563965,14,32
w32d5,179,4.01633095741272,14,64
w32d5,179,7.483786106109619,14,128
w32d5,179,14.959165811538696,14,256
w32d10,179,0.1826560497283935,18,1
w32d10,179,0.3443131446838379,18,2
w32d10,179,0.4912898540496826,16,4
w32d10,179,0.9921951293945312,16,8
w32d10,179,1.8362460136413576,14,16
w32d10,179,3.668231964111328,14,32
w32d10,179,6.793064832687378,14,64
w32d10,179,12.7156662940979,14,128
w64d5,179,0.11204195022583,16,1
w64d5,179,0.2198982238769531,17,2
w64d5,179,0.4010529518127441,17,4
w64d5,179,0.7828359603881836,17,8
w64d5,179,1.4582269191741943,15,16
w64d5,179,2.7772328853607178,14,32
w64d5,179,5.344749212265015,14,64
w64d5,179,10.231624841690063,14,128
w64d10,179,0.2530927658081054,17,1
w64d10,179,0.5222461223602295,17,2
w64d10,179,1.069950819015503,17,4
w64d10,179,1.923001289367676,17,8
w64d10,179,2.86116099357605,14,16
w64d10,179,5.290631055831909,14,32
w64d10,179,10.38484001159668,14,64
w32d5,180,0.0629549026489257,13,1
w32d5,180,0.1173222064971923,13,2
w32d5,180,0.226729154586792,13,4
w32d5,180,0.4393219947814941,13,8
w32d5,180,0.8593630790710449,13,16
w32d5,180,1.692338943481445,13,32
w32d5,180,3.1209583282470703,13,64
w32d5,180,5.807695150375366,13,128
w32d5,180,12.014965057373049,13,256
w32d10,180,0.1131689548492431,14,1
w32d10,180,0.2082231044769287,14,2
w32d10,180,0.4111328125,14,4
w32d10,180,0.8074929714202881,14,8
w32d10,180,1.600234031677246,14,16
w32d10,180,2.977576971054077,13,32
w32d10,180,5.582074165344238,13,64
w32d10,180,11.376773834228516,13,128
w64d5,180,0.0930578708648681,13,1
w64d5,180,0.1706471443176269,13,2
w64d5,180,0.3504128456115722,13,4
w64d5,180,0.6818280220031738,13,8
w64d5,180,1.18448805809021,13,16
w64d5,180,2.35824203491211,13,32
w64d5,180,4.341041803359985,13,64
w64d5,180,8.681490898132324,13,128
w64d5,180,16.598862171173096,13,256
w64d10,180,0.1654489040374755,13,1
w64d10,180,0.2818491458892822,13,2
w64d10,180,0.6193578243255615,13,4
w64d10,180,1.2093379497528076,13,8
w64d10,180,2.393760919570923,13,16
w64d10,180,4.908051013946533,13,32
w64d10,180,8.775581121444702,13,64
w64d10,180,16.928816080093384,13,128
w32d5,181,0.0642452239990234,13,1
w32d5,181,0.1155009269714355,13,2
w32d5,181,0.2392158508300781,13,4
w32d5,181,0.4975900650024414,13,8
w32d5,181,0.9507262706756592,12,16
w32d5,181,1.9042410850524905,12,32
w32d5,181,3.512205123901367,12,64
w32d5,181,6.695466995239258,12,128
w32d5,181,14.69243597984314,12,256
w32d10,181,0.1700780391693115,16,1
w32d10,181,0.4000651836395263,16,2
w32d10,181,0.6553750038146973,16,4
w32d10,181,1.403057098388672,16,8
w32d10,181,2.0695619583129883,13,16
w32d10,181,4.2444679737091064,13,32
w32d10,181,7.961528778076172,13,64
w32d10,181,14.500301122665403,12,128
w64d5,181,0.1347498893737793,17,1
w64d5,181,0.2321441173553466,13,2
w64d5,181,0.3993690013885498,13,4
w64d5,181,0.7416698932647705,13,8
w64d5,181,1.4464068412780762,13,16
w64d5,181,2.717421054840088,12,32
w64d5,181,5.276645183563232,12,64
w64d5,181,9.939318180084229,12,128
w64d5,181,19.533411026000977,12,256
w64d10,181,0.2527379989624023,16,1
w64d10,181,0.451150894165039,15,2
w64d10,181,0.7358629703521729,13,4
w64d10,181,1.4273512363433838,13,8
w64d10,181,3.2553577423095703,15,16
w64d10,181,5.648879766464233,13,32
w64d10,181,9.719427108764648,12,64
w64d10,181,18.42770195007324,12,128
w32d5,182,0.0648629665374755,13,1
w32d5,182,0.1215631961822509,13,2
w32d5,182,0.224686861038208,13,4
w32d5,182,0.4370739459991455,13,8
w32d5,182,0.8461377620697021,12,16
w32d5,182,1.635789155960083,12,32
w32d5,182,2.893564224243164,12,64
w32d5,182,5.667119979858398,12,128
w32d5,182,11.596362352371216,12,256
w32d10,182,0.1376740932464599,15,1
w32d10,182,0.2287149429321289,12,2
w32d10,182,0.4789621829986572,14,4
w32d10,182,0.8550510406494141,12,8
w32d10,182,1.4400320053100586,12,16
w32d10,182,2.860866069793701,12,32
w32d10,182,6.069807767868042,12,64
w32d10,182,9.716214895248411,12,128
w32d10,182,19.792073011398315,12,256
w64d5,182,0.0619182586669921,12,1
w64d5,182,0.1459047794342041,12,2
w64d5,182,0.2541260719299316,12,4
w64d5,182,0.5555858612060547,13,8
w64d5,182,1.0313780307769775,13,16
w64d5,182,2.0789079666137695,13,32
w64d5,182,3.822602033615112,12,64
w64d5,182,7.810559988021851,12,128
w64d5,182,14.538907051086426,12,256
w64d10,182,0.1341440677642822,13,1
w64d10,182,0.277674913406372,13,2
w64d10,182,0.4879269599914551,12,4
w64d10,182,1.0563311576843262,12,8
w64d10,182,1.8890910148620603,12,16
w64d10,182,4.0526111125946045,12,32
w64d10,182,7.836682319641113,12,64
w64d10,182,14.5866060256958,12,128
w32d5,183,0.1041347980499267,15,1
w32d5,183,0.1952989101409912,15,2
w32d5,183,0.3485250473022461,15,4
w32d5,183,0.6331992149353027,15,8
w32d5,183,1.292794942855835,16,16
w32d5,183,2.757012844085694,16,32
w32d5,183,4.978758096694946,16,64
w32d5,183,9.56269383430481,16,128
w32d5,183,19.31657099723816,15,256
w32d10,183,0.3310179710388183,17,1
w32d10,183,0.4711947441101074,17,2
w32d10,183,0.8200159072875977,17,4
w32d10,183,1.4741790294647217,17,8
w32d10,183,2.763947010040283,17,16
w32d10,183,6.101407051086426,17,32
w32d10,183,10.198810815811155,16,64
w64d5,183,0.1876847743988037,15,1
w64d5,183,0.1836600303649902,15,2
w64d5,183,0.3912761211395263,16,4
w64d5,183,1.1094350814819336,16,8
w64d5,183,1.8583686351776123,16,16
w64d5,183,3.921566963195801,16,32
w64d5,183,7.512371063232422,16,64
w64d5,183,12.40094780921936,15,128
w64d10,183,0.2002558708190918,15,1
w64d10,183,0.3773109912872314,15,2
w64d10,183,1.1250832080841064,15,4
w64d10,183,1.4572010040283203,15,8
w64d10,183,3.791210889816284,15,16
w64d10,183,7.074710130691528,15,32
w64d10,183,13.989203929901125,15,64
w32d5,184,0.1309432983398437,16,1
w32d5,184,0.2008702754974365,15,2
w32d5,184,0.3662829399108886,15,4
w32d5,184,0.7367727756500244,15,8
w32d5,184,1.1691818237304688,15,16
w32d5,184,2.944477081298828,15,32
w32d5,184,5.286526918411255,15,64
w32d5,184,9.648287057876589,14,128
w32d5,184,15.995748043060305,14,256
w32d10,184,0.1620011329650879,16,1
w32d10,184,0.2806289196014404,16,2
w32d10,184,0.423983097076416,14,4
w32d10,184,0.893085241317749,14,8
w32d10,184,1.7785179615020752,14,16
w32d10,184,3.672724962234497,14,32
w32d10,184,7.803021669387817,14,64
w32d10,184,14.073779106140137,14,128
w64d5,184,0.1302058696746826,17,1
w64d5,184,0.2360420227050781,15,2
w64d5,184,0.465775728225708,15,4
w64d5,184,0.8948626518249512,15,8
w64d5,184,1.7242040634155271,14,16
w64d5,184,3.26751708984375,14,32
w64d5,184,6.132198095321655,14,64
w64d5,184,12.188112258911133,14,128
w64d10,184,0.2975711822509765,16,1
w64d10,184,0.5049431324005127,15,2
w64d10,184,0.9063549041748048,15,4
w64d10,184,1.54264497756958,14,8
w64d10,184,3.2774288654327393,14,16
w64d10,184,6.276962995529175,14,32
w64d10,184,12.052731037139893,14,64
w32d5,185,0.1102209091186523,16,1
w32d5,185,0.2046370506286621,16,2
w32d5,185,0.5387403964996338,16,4
