method,board,time,moves
w32d5,58,0.0765068531036377,14
w32d5,58,0.5590569972991943,13
w32d5,59,0.0097100734710693,19
w32d5,59,0.0175311565399169,18
w32d5,59,0.0245759487152099,16
w32d5,59,0.3616759777069092,15
w32d5,59,1.958362102508545,14
w32d5,59,4.044934988021851,13
w32d5,60,0.008836030960083,17
w32d5,60,0.0344958305358886,15
w32d5,60,0.0410480499267578,14
w32d5,60,20.89521288871765,13
w32d5,61,0.009167194366455,18
w32d5,61,0.1709132194519043,17
w32d5,61,12.266010284423828,16
w32d5,62,0.0083460807800292,15
w32d5,62,0.3370721340179443,14
w32d5,62,1.2804391384124756,13
w32d5,63,0.008970022201538,17
w32d5,63,0.0792610645294189,16
w32d5,63,0.5193741321563721,15
w32d5,63,3.955197095870972,14
w32d5,64,0.010655403137207,22
w32d5,64,0.0207180976867675,20
w32d5,64,0.0499351024627685,19
w32d5,64,0.0890781879425048,18
w32d5,64,0.7293281555175781,17
w32d5,64,2.6558053493499756,16
w32d5,65,0.0092849731445312,19
w32d5,65,0.0467510223388671,17
w32d5,65,0.4669489860534668,16
w32d5,65,21.922368049621586,15
w32d5,66,0.0076048374176025,14
w32d5,66,0.0389249324798584,13
w32d5,66,22.86174201965332,12
w32d5,67,0.0081939697265625,16
w32d5,67,0.1183600425720214,15
w32d5,67,9.97457718849182,14
w32d5,68,0.0096631050109863,19
w32d5,68,0.0261452198028564,18
w32d5,68,0.0822269916534423,15
w32d5,68,0.9350631237030028,14
w32d5,68,2.0455210208892822,13
w32d5,68,3.681265115737915,12
w32d5,69,0.0088362693786621,18
w32d5,69,0.0163819789886474,17
w32d5,69,0.0320041179656982,14
w32d5,70,0.0095119476318359,20
w32d5,70,0.0182998180389404,19
w32d5,70,0.0262937545776367,18
w32d5,70,0.1038637161254882,16
w32d5,70,5.906042814254761,15
w32d5,71,0.0106911659240722,20
w32d5,71,0.01882004737854,18
w32d5,71,0.2693440914154053,17
w32d5,71,1.4610629081726074,16
w32d5,71,4.126404047012329,15
w32d5,72,0.011232852935791,23
w32d5,72,0.0205700397491455,20
w32d5,72,0.0473368167877197,19
w32d5,72,0.0645828247070312,17
w32d5,72,0.299354076385498,16
w32d5,73,0.0091371536254882,17
w32d5,73,0.0680100917816162,16
w32d5,73,0.1252520084381103,15
w32d5,73,1.8923702239990232,14
w32d5,74,0.0098359584808349,19
w32d5,74,0.2256178855895996,18
w32d5,74,0.5456399917602539,17
w32d5,75,0.0088720321655273,18
w32d5,75,0.0163071155548095,17
w32d5,75,0.0413799285888671,16
w32d5,75,0.4835309982299804,15
w32d5,75,0.6992580890655518,14
w32d5,75,12.87786316871643,13
w32d5,76,0.0097930431365966,19
w32d5,76,0.039269208908081,18
w32d5,76,0.2607853412628174,17
w32d5,76,0.3145310878753662,16
w32d5,76,2.8935670852661133,15
w32d5,76,27.26009702682495,14
